0.03750000100000001 	0.05624999999999976
0.112500001 	0.1631249999999993
0.187500001 	0.2643749999999987
0.2625000010000001 	0.3599999999999983
0.3375000010000001 	0.449999999999998
0.4125000010000001 	0.5343749999999973
0.4875000010000001 	0.6131249999999969
0.562500001 	0.6862499999999965
0.637500001 	0.753749999999996
0.712500001 	0.8156249999999956
0.7875000009999999 	0.8718749999999954
0.8625000009999999 	0.9224999999999952
0.937500001 	0.9674999999999951
1.012500001 	1.006874999999995
1.087500001 	1.040624999999995
1.162500001 	1.068749999999996
1.237500001 	1.091249999999996
1.312500001000001 	1.108124999999996
1.387500001000001 	1.119374999999997
1.462500001000001 	1.124999999999998
1.537500001000001 	1.124999999999998
1.612500001000001 	1.119374999999998
1.687500001000001 	1.108124999999998
1.762500001000001 	1.091249999999998
1.837500001000001 	1.068749999999997
1.912500001000001 	1.040624999999997
1.987500001000001 	1.006874999999998
2.062500001000001 	0.9674999999999979
2.137500001000001 	0.922499999999998
2.212500001000001 	0.8718749999999985
2.287500001000001 	0.8156249999999984
2.362500001000001 	0.7537499999999984
2.437500001000001 	0.6862499999999985
2.512500001000001 	0.6131249999999989
2.587500001 	0.5343749999999984
2.662500001000001 	0.4499999999999986
2.737500001000001 	0.3599999999999996
2.812500001000001 	0.2643749999999996
2.887500001 	0.1631250000000007
2.962500001 	0.05625000000000005
